"subjectId" "activityID" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-meanFreq()" "activityType"
7 2 0.248706923078431 -0.0275639005607843 -0.143769688803922 0.81874656 -0.240950944117647 -0.403599709607843 0.0724649938509804 -0.000812387078431372 -7.4519666666666e-05 -0.138778108029412 -0.00247161973 0.139217071509804 -0.0856640866647059 -0.0482219105196078 -0.072451747827451 -0.336199426470588 -0.381590523137255 -0.317461021372549 -0.432684590196078 -0.135079176790196 -0.273730521360588 -0.454647881960784 -0.53707567 -0.581764526862745 -0.391182549629412 -0.425313822294118 -0.62755547372549 -0.383889342745098 -0.567920266470588 -0.408150266666667 -0.329345936647059 -0.0541175360431373 -0.346105575254902 -0.0892278153411765 0.0458636458607843 -0.165200896648451 0.047334927254902 6
7 3 0.28030708 -0.0166332372978723 -0.096938308587234 0.930623632765957 -0.12987167306383 -0.154935538544681 0.0968926184638298 -0.0191061075170213 -0.0160390392510638 -0.105409612961702 -0.049717460606383 0.116894769042766 -0.0597273512680851 -0.0381904275744681 -0.0789469342553192 0.0443428315319149 -0.145302311446808 -0.139216222106383 -0.365650549446809 -0.0314736615829787 0.0824424244404255 -0.0305226686191489 -0.316236510319149 -0.296494902765957 -0.333627288978723 -0.414196284085106 -0.382024151510638 -0.33930147 -0.21444307293617 -0.299600267680851 -0.219867702034043 0.20056627145234 0.0076371946 0.00380298110638298 -0.0373844402161702 0.235200926489362 0.0819463659585106 5
7 4 0.284674637291667 -0.01461097580375 -0.122464597625 0.969147824375 0.00608846646041667 0.0649636250354167 0.0668519793125 0.0116863419310417 0.0162004141964583 -0.04963797197125 -0.03361196465625 0.0259476655145833 -0.0938155625083333 -0.0396444885 -0.0454566269166667 -0.972697126875 -0.93149063375 -0.904675337916667 -0.0334312226625 0.0147166711666667 -0.1017660835625 -0.982037243958333 -0.969423612916667 -0.968503504791667 0.180132581508333 -0.0815021323520833 -0.0857527580416667 -0.9436317575 -0.956678065 -0.9474199325 -0.071630230475 -0.308762329160625 -0.0187739586583333 -0.0112330111875 0.18122972525 -0.142830891383333 0.0553638918958333 2
7 5 0.282723539433962 -0.0145740341037736 -0.0997778303207547 0.958728687924528 -0.117607048924528 -0.0516573721320755 0.0751915112830189 0.00694700354075472 -0.0108420294035849 -0.0291582212545283 -0.0774336443396226 0.0851045000566038 -0.0901539662169811 -0.0412797611886792 -0.0545390015471698 -0.976681834339623 -0.941883783773585 -0.938550519811321 -0.079704728245283 -0.159730059003774 0.00098894010754717 -0.976323086226415 -0.967165093018868 -0.968229643018868 0.098774853689 -0.188479735466038 -0.0891602062907547 -0.938121637735849 -0.957548671320755 -0.957165056226415 -0.188057605981132 -0.298448698150943 -0.188116628033962 -0.0288451773293208 0.256759439860377 -0.187181670020755 0.0954707400377358 3
7 6 0.250176694038462 -0.0204411516884615 -0.101361036576923 -0.502814250576923 0.393444278076923 0.907537823461538 0.0968904018076923 0.0250624183634615 -0.0131653918205769 -0.00282641913096154 -0.133605695057692 0.155920029769231 -0.105944243484615 -0.0358897425826923 -0.0671901794615385 -0.953424245576923 -0.942193953846154 -0.958611644615385 -0.635913046346154 -0.0438292665807692 0.237111987323077 -0.980393046923077 -0.972531648846154 -0.969524977692308 0.0207159202961538 -0.0451342616019231 0.0945605852 -0.953684547692308 -0.957570207692308 -0.956905310961538 -0.139745225083077 -0.453725644769231 0.0144682871075 -0.129091025169231 0.217605286703846 -0.265784491092308 0.104422952923077 1
8 1 0.27468631 -0.0186628865310417 -0.107252090833333 0.913586347916667 -0.217102194583333 -0.186267836962021 0.0703393490833333 -0.00603947514583333 -0.000673798876875 0.0235088228254167 -0.095791790535 0.0509657915395833 -0.135886431360417 -0.0314880905541667 -0.0522683965333333 -0.247389011875 0.316982393333333 -0.238634594791667 -0.380892405770833 0.00356163764166667 0.111947205354167 -0.311198711041667 0.0796832872416667 -0.361563262083333 -0.345898115416667 -0.4192779011875 -0.2474853992125 -0.102063053808333 -0.259729692333333 -0.132902199479167 -0.176032065666667 -0.102881607560417 -0.218800753760417 0.204080887916667 0.176189876266667 0.0890005737952083 0.294590006666667 4
8 2 0.258880152048781 -0.0282415136341463 -0.11512211995122 0.860368718780488 -0.291341491707317 -0.192306960631707 0.0813816809395122 0.014120592097561 -0.0674583919268293 0.19270447595122 -0.204205356087805 -0.0724546025804878 -0.15544567414878 -0.027919577097561 -0.0534090382439024 -0.166411065387805 0.263431399878049 -0.0729496941121951 -0.290117827804878 -0.100254405917073 -0.191852656439024 -0.200277249165854 -0.0257952590634146 -0.386655803658537 -0.115989564712683 -0.344029932341463 -0.368783012195122 -0.240260761682927 -0.113162144460976 0.16597418695122 -0.221044979219512 -0.184403755490244 -0.296234666504878 0.207071289558293 0.27454925895122 -0.128115003341463 0.251663318243902 6
8 3 0.283484089210526 -0.0211058674973684 -0.107598135394737 0.914023498421053 -0.187610243421053 -0.141817934963684 0.118938088342105 -0.0380193846210526 -0.0394356157631579 -0.121189625973684 -0.0500760173342105 0.114143855152368 -0.0349283489710526 -0.0534969692794737 -0.0867903297078947 0.136590199860526 0.388412779763158 0.159589756534211 -0.200757851 0.0511555478315789 0.223078489563158 0.214841402815789 0.220639687868421 0.0586096890447368 -0.170997897197368 -0.337650965236842 -0.180391338523684 -0.130740445236842 0.116090879026316 0.0277498065176316 -0.177172958760526 0.0716794237631579 -0.00513040190789474 0.229144569581579 0.181422535965789 0.267675982868421 0.242843618736842 5
8 4 0.267491472934783 -0.00672550621304348 -0.104461049130435 0.832453878043478 0.240095117065217 0.263895185521739 0.0786713761086957 -0.00657516306713044 -0.0106808920069565 -0.0547396987173913 -0.0955089236521739 0.0716048809782609 -0.0923150250434783 -0.0402673770652174 -0.0445732240217391 -0.981142909782609 -0.94421971826087 -0.959436275869565 -0.164187373097826 0.107278338519565 0.060048457826087 -0.984977270652174 -0.980221104565217 -0.982995311086956 0.227828617 0.0527157003152174 0.00883768081521739 -0.982200309782609 -0.97658989 -0.961798676956522 0.116741556823913 -0.261139449513043 -0.0430176558469565 0.121543001092174 0.306787560913043 -0.141126202673913 0.166638747782609 2
8 5 0.279620986111111 -0.0148113067148148 -0.106114996837037 0.957669921111111 -0.0904603488214815 -0.0979392024814815 0.0753739045185185 0.00814951727462963 0.00322153267648148 -0.0219671978203704 -0.0280117633814815 0.063688907 -0.097757576 -0.0485190684259259 -0.0478483225666667 -0.988219862222222 -0.9500491 -0.950362935555556 0.0231155666555556 0.0771842726148148 0.121181473814815 -0.989029238518519 -0.976177675 -0.979477193333333 0.267296230824074 -0.0598195579537037 0.0692831244296296 -0.969677435925926 -0.972595487037037 -0.975512276666667 -0.154243187048148 -0.197392513112963 0.0222011082111111 0.110646845581481 0.308060633885185 -0.108780315687387 0.179173689962963 3
8 6 0.261254282907407 -0.0212281733881481 -0.102245365611111 -0.405930036111111 0.589922434814815 0.719831539259259 0.0878326902592593 0.0233299159137037 -0.0169218791344444 0.00535361206851852 -0.0891374138592593 0.13818830737037 -0.106445008314815 -0.0389735198722222 -0.0694123150925926 -0.953538563888889 -0.951816663703704 -0.944269514074074 -0.307248374366667 0.00539754357407408 0.192435787087778 -0.973110596111111 -0.975877437407407 -0.962111136666667 0.164984298959259 0.00667286421111111 0.120248739635185 -0.957903886111111 -0.957411160185185 -0.967461239074074 -0.105590903972222 -0.199880205519074 0.213568382200185 0.0484988463518519 0.350822601333333 -0.0620563752462963 0.219371246142593 1
9 1 0.278502842115385 -0.0180891971284423 -0.110820512307692 0.951867079615385 -0.0314341738730769 -0.115856121080385 0.0704357270480769 0.0212255910017308 0.00414762740192308 -0.0808360598653846 -0.0625598710615385 0.111629779896154 -0.0809204094461538 -0.0356283427038462 -0.0633406620592308 -0.294711163653846 -0.257677616153846 -0.250806259788462 -0.310727563365385 0.0213195015442308 0.0237831761442308 -0.314265401346154 -0.367706595 -0.399541245192308 -0.378291493076923 -0.389047303846154 -0.366570477826923 -0.383676120961538 -0.436905860576923 -0.240222512134615 -0.200624503730769 0.0164815831107692 -0.152103721057692 0.161672988528846 0.159239938555769 0.127416241121154 0.243222181771154 4
9 2 0.262436475714286 -0.0195101099975714 -0.125219003959184 0.902647777755102 -0.0377947824285714 -0.266009866857143 0.0692266245755102 0.00126612218367347 0.00766046602367347 -0.16396719 -0.0412587909579592 0.14569462592449 -0.0684689593355102 -0.0302797452408163 -0.0236327911183673 -0.342735952653061 -0.405022798163265 -0.384710423408163 -0.341219678720408 -0.247086151469388 -0.215203992816327 -0.402044750408163 -0.608498592040816 -0.615125710612245 -0.427211088244898 -0.52927597244898 -0.547022216326531 -0.313941631326531 -0.499159202857143 -0.327698671183673 -0.284881768510204 -0.414946340204082 -0.507490866734694 -0.00195427494897959 0.0257597455510204 -0.259962957795918 0.136001150144898 6
9 3 0.295923445 -0.0203994269075476 -0.0910278793952381 0.938417773333333 -0.0352304645104762 -0.082276174942619 0.130193043809524 -0.0206865965952381 0.00262568854761905 -0.0916383011071429 -0.0712598843142857 0.116804400690476 -0.094591202447619 -0.0597608334619048 -0.0678080598785714 0.103128506197619 -0.183120455428571 -0.103705822657857 -0.440633905714286 0.0625058243738095 -0.0424266601952381 -0.0645354342404762 -0.313643041809524 -0.293677789595238 -0.43402213 -0.232042826333571 -0.330318261928571 -0.325042890904762 -0.312512195452381 -0.250686586719048 -0.165224231566667 -0.00351697116904762 -0.115191992546667 -0.0498273898880952 -0.0824504599928571 0.0656782201880952 0.132021014566667 5
9 4 0.24832674354 -0.02701677698 -0.07537846886 0.9163245106 -0.0414258228938 0.085263099144 0.077005006374 0.009817397262 -0.008674672651 -0.042328876778 -0.04142711812 0.0807919285908 -0.0930708106 -0.046663441472 -0.052841489994 -0.959413594 -0.911683219 -0.8922013438 -0.109383841734 -0.120093395898 -0.1317488734546 -0.9655962396 -0.9580073906 -0.9575269752 0.02039798558 -0.27190085077 -0.267665734806 -0.950315237 -0.9396930078 -0.940312313 -0.128144114548 -0.359739581712 -0.17324215306 -0.08061344386 0.0974700202614 -0.19597005159 0.031534866288 2
9 5 0.282310057333333 -0.0200454954022222 -0.0952747481333333 0.961323502222222 -0.010383816474 0.00914769235555555 0.0760032053555556 0.0130699796066667 -0.004700785502 -0.029183136346 -0.060810158296 0.0992409332222222 -0.095897704 -0.0419199574333333 -0.0575743131488889 -0.971662692 -0.944849431777778 -0.941686874222222 -0.105711680368889 -0.00378721862222222 0.000165424148888888 -0.971313768666667 -0.962624298888889 -0.967129200444444 -0.0235041479111111 -0.0981894026 -0.128067958244444 -0.916974437555556 -0.954514301555556 -0.941510336 -0.222857823644444 -0.348959970422222 -0.16576126334 0.0235738706622222 0.200537688288889 -0.174953568622222 0.0243650848444444 3
9 6 0.2591955368 -0.020526821662 -0.10754972144 -0.5802528348 -0.1191541962 0.9578730416 0.08807344764 0.011561732718 -0.0070536778584 -0.013632036148 -0.15890291983 0.101275010682 -0.10384667982 -0.027552256948 -0.0569490475 -0.946865494 -0.9343665984 -0.9459190006 -0.4459627774628 -0.215336752654 0.17810728092 -0.964304065 -0.9640828062 -0.955909215 -0.08503093738 -0.227093669698 -0.094374360132 -0.930297921 -0.9345796594 -0.9598150092 -0.23069917904112 -0.321206958058 -0.055125413678 -0.085609052452 0.1670029826292 -0.20634356866 -0.016201378678 1
10 1 0.278574076603774 -0.017022351190566 -0.109057512132075 0.963092149811321 -0.0838277013962264 0.0549276242264151 0.0857943809283019 0.00408248792641509 -0.0162953195396226 0.0106894976215094 -0.0819540783760943 0.0986695731160377 -0.122709563462264 -0.0519204981037736 -0.0611262928849057 -0.114190001283019 0.0533911909886792 -0.41218272245283 -0.26332591785283 0.243797496811321 0.25896796635283 -0.107941107467925 0.0309052018326415 -0.464020508867925 -0.260130638807547 -0.148445687402075 0.0557990906603774 -0.277913780754717 -0.345209034528302 -0.108530029881132 -0.0933671419018868 -0.122109929924528 -0.129800372109434 0.179599864783019 -0.0712853941698113 0.129100106828302 -0.000234019224528301 4
10 2 0.267121853404255 -0.0143854920340426 -0.118180420834043 0.931861027446809 -0.0565670278723404 0.0227527702016383 0.0648829303510638 0.0266314282191489 -0.0513375831851064 0.0733447168425532 -0.0954600216446809 0.0879664182957447 -0.157212539189362 -0.0372348522521277 -0.036502173787234 -0.139410790617021 -0.0390688222212766 -0.301206408085106 -0.300390927148936 -0.0035449232893617 -0.289969419042553 -0.20121432216383 -0.206872839212766 -0.553230667234043 -0.230337514021277 -0.370854829787234 -0.328583308468085 -0.218524716912766 -0.235858986212766 -0.262763367170213 -0.235765046724681 -0.421428722680851 -0.135478697270213 0.0879049622851064 0.178734933145745 -0.194447276040426 0.158591030929787 6
10 3 0.290401594315789 -0.0200050770710526 -0.110848597247368 0.939807421052632 -0.0646160768947368 0.0418715409263158 0.100959387447368 0.0107824902368421 0.000152617173684209 -0.124839594289474 -0.106742538831579 0.0724433685578947 -0.0643764005526316 -0.0489378053157895 -0.0720413112078947 0.215665273157895 0.00904660360263158 -0.157728357742105 -0.321679050052632 0.0667192523289474 0.257067314407895 0.181419131002632 -0.119504295573684 -0.240679035428947 -0.236779781631579 -0.297763023710526 0.0189821663447368 -0.214350280079211 -0.272495710342105 0.0391366814342105 -0.177215651634211 -0.00555958745263158 -0.0448928718421053 0.164428829157895 0.125205953456842 0.0774362595943947 0.178773116957895 5
10 4 0.270612056481481 -0.015042681852037 -0.104253238796296 0.791887198148148 -0.041260775 0.20253457287037 0.0775372505185185 0.00897875458703704 -0.00499566427666667 -0.0432432176851852 -0.0679993598888889 0.0745958869444444 -0.0931555026481481 -0.0411216540925926 -0.048941191502963 -0.984943144259259 -0.9404502 -0.97464465462963 -0.0826140728898148 0.0279319737981482 0.23364402002912 -0.989365013888889 -0.980962856111111 -0.986056767777778 0.193449216333333 -0.0261859265331481 0.117530736503704 -0.986477363333333 -0.986179215555556 -0.96539546962963 0.214105020574074 0.0677252285555556 -0.084443595962963 0.221566081296296 0.324762092796296 0.00581337385185185 0.344008502777778 2
10 5 0.276650300681818 -0.0155418603409091 -0.107964083931818 0.954008785454545 -0.0431597830454545 0.0346980210431818 0.0809784390227273 0.0119007630575 -0.00485841031477273 -0.0281854325604545 -0.0876820486363636 0.103251560681818 -0.104753833181818 -0.0371593000727273 -0.0584162547045455 -0.970099814318182 -0.923378745227273 -0.955272383863636 0.159123629063636 -0.0126234259545455 0.0776098480747727 -0.963565166136364 -0.942187760454545 -0.972241512272727 0.253301389636364 -0.187095243409091 0.00562873853409091 -0.924005912954545 -0.960323800909091 -0.950915730909091 -0.281787222606818 -0.164082230704545 -0.0988874452431818 0.0902454673818182 0.197319524797727 -0.226492596295455 0.0133897488363636 3
10 6 0.280230574137931 -0.024294484137931 -0.117168642362069 -0.453069737586207 -0.139297681034483 -0.031121624137931 0.073815064487931 0.015698997097069 0.00716689586275862 -0.019555937162069 -0.0770325657265517 0.104720478344828 -0.100308254413793 -0.0388797920413793 -0.0590744912758621 -0.96918420862069 -0.954341849137931 -0.964300845172414 -0.14052022862069 0.200554088396552 0.317328874567241 -0.979014668793104 -0.968039173793103 -0.972592212931034 0.0485572099491379 0.0425942300482759 0.146112721943103 -0.953793912068965 -0.954670034482759 -0.969755777241379 0.0707575751344828 0.0713125646482759 0.157620505460345 0.260388946262069 0.212826187810345 0.216535434472414 0.202624700274138 1
11 1 0.271821892881356 -0.0166475833623729 -0.106096304033898 0.946468451355932 -0.212045870169492 0.134053215101695 0.0829709328491525 0.0127682476559322 -0.013364827779661 -0.0426928995457627 -0.0705104974254237 0.0843744495507542 -0.0918204195491525 -0.0514172549559322 -0.0342677451 -0.396533731864407 -0.0830478435976271 -0.616402910169492 -0.37360793220339 0.0128761033966102 0.0404557559132203 -0.453265268813559 -0.241801726186441 -0.69259387220339 -0.353419932627119 -0.427889402576271 -0.0923919508661017 -0.514753307627119 -0.593107398474576 -0.398293336610169 -0.175946093932203 -0.297177112525424 -0.184065788254237 0.0935818048854746 0.0844543080474576 -0.0748370693566102 0.0563648369084746 4
11 2 0.263775859277778 -0.0303157822055556 -0.106797216481481 0.892626155555556 -0.343576924814815 0.146633747092593 0.0968561683092593 -0.0132625289255556 -0.0151463896833333 -0.0820909701727778 -0.0566928808703704 0.0638054379968518 -0.0645245413759259 -0.0719834687944444 -0.046076149625 -0.355348902222222 -0.254645206944444 -0.551742083518519 -0.52447937047037 -0.189232158777778 -0.486549897222222 -0.495927371666667 -0.455317917037037 -0.765387905555556 -0.446992354759259 -0.461641074074074 -0.482497119833333 -0.471782782222222 -0.581167154444444 -0.674671878518519 -0.245040398462963 -0.63553191687037 -0.183328377796296 -0.137089383 0.0149014800925926 -0.377996100925926 0.0153270269092593 6
11 3 0.291605631956522 -0.0178097721219565 -0.111070149978261 0.941746406521739 -0.200321942608696 0.132371684891304 0.0897168657173913 0.0252274201521739 -0.0225208905847826 -0.12506869905 -0.0262775345369565 0.057524457376087 -0.0220916265065217 -0.0520272987304348 -0.0373048405934783 0.0351937228130435 0.0247508134326087 -0.377624755652174 -0.400296382043478 -0.0561892264956522 0.00531445170652174 -0.120463004665217 -0.177479240097826 -0.530225529130435 -0.338849974521739 -0.455972775869565 -0.244414661282609 -0.318777012804348 -0.528254524130435 -0.273459111956522 -0.263295935608696 -0.255277887913043 -0.150480042398261 0.0316725683978261 0.0337475179993478 -0.169884463904348 -0.00942507352173913 5
11 4 0.276590197358491 -0.0149195616754717 -0.112840218339623 0.871963798301887 0.213716305739623 0.188531695981132 0.0761777324716981 -0.000213838552075472 0.00833400761716981 -0.0399984915849057 -0.0755284478679245 0.0761739419056604 -0.0948423481320755 -0.0392813049264151 -0.0505395462396226 -0.981481454339623 -0.934503182830189 -0.972855110377359 -0.050340397354717 0.0967747743339623 0.243469786396226 -0.980831750377358 -0.967454617735849 -0.981124861320755 0.153320197518868 -0.0805058031716981 0.0755982625849057 -0.985106875471698 -0.98263664490566 -0.954453821132075 0.115678529336604 -0.102473210571698 -0.0459579465849057 0.198648837339623 0.192259107913208 -0.0398966601509434 0.159345366839623 2
11 5 0.277715562765957 -0.0171990886595745 -0.108686630425532 0.956464535957447 -0.173082704680851 0.127198423404255 0.0760097721914894 0.0124130965551064 -0.00074591623212766 -0.0293141521489362 -0.0765465041914894 0.0810588216170213 -0.099519355893617 -0.0395992140851064 -0.0524732752340426 -0.993808050638298 -0.968703072553191 -0.987669785531915 0.0890102416978723 0.0557408976489362 0.292390245638298 -0.992385450851064 -0.979287024255319 -0.988460788085106 0.312171839674468 -0.0305094144893617 0.120740566368085 -0.978301717234043 -0.994025488297872 -0.980762968085106 -0.129935993361702 0.11920123437234 -0.0212967788297872 0.233078227234043 0.333098929765957 -0.0478486176276596 0.223297408893617 3
11 6 0.280592970877193 -0.0176598052315789 -0.108786578070175 -0.134832031403509 0.943017941403509 0.112620189964912 0.0766645337017544 0.0122193853629825 0.00277690502070175 -0.0191743840136842 -0.041559989822807 0.152019015929825 -0.102297501877193 -0.0412391429298246 -0.0666957489649123 -0.983801365614035 -0.971403935438596 -0.973576812807018 -0.0637709766210526 0.251945472245614 0.22603584097193 -0.984884874385965 -0.973882496666667 -0.979564844210526 0.178104551486316 0.00344999603508772 0.0300169449866667 -0.97618747122807 -0.982640271929825 -0.961434420701754 0.00610819990350877 0.104942477754386 0.0963568933754386 0.336010660578947 0.29574789545614 0.0406004062738596 0.256034976912281 1
12 1 0.2771286656 -0.015560927606 -0.10316110632 0.9668735148 -0.1559834498 -0.03608428788 0.045764401482 0.0197766948336 0.005025870328 -0.1045136708758 -0.03442910782 0.0999739123004 -0.06223893174 -0.049852604592 -0.0467338151926 -0.05435763951 -0.071302455092 -0.4223253002 -0.26142601202 0.149107488714 0.17080294938 -0.08161979534 -0.1413740705982 -0.4913861728 -0.2811065665 -0.22346071292 -0.18200755164 -0.4019759318 -0.4678863378 -0.31728248436 0.020408840122 -0.025458442506 -0.027904118422 0.25226775306 0.018449461946 0.14607536673 0.0777777588444 4
12 2 0.272970338653846 -0.0263574903403846 -0.107339730115385 0.938371473269231 -0.259144202692308 -0.0702503820961538 0.0728660813846154 -0.00689494886730769 0.00906662793461539 -0.0931234101769231 -0.0411314519307692 0.0898022757730769 -0.0455638872076923 -0.0335406569057692 -0.0653167291865385 -0.321447925192308 -0.168341519859615 -0.560841212692308 -0.420235639230769 -0.105269653898077 -0.217216987155769 -0.385843754230769 -0.333077590961538 -0.687929868653846 -0.331247540442308 -0.380249904980769 -0.323446377115385 -0.426360331538462 -0.604711316153846 -0.406080936346154 -0.158314160701923 -0.351127976519231 -0.224541879673077 -0.00111843704807692 0.0842262704980769 -0.107077796403846 0.0978624347986538 6
12 3 0.281521097391304 -0.018084266865793 -0.10955593226087 0.949861980652174 -0.178702175434783 -0.0561050624630435 0.0621500251717391 -0.0119289154608696 0.00485262425869565 -0.112531564434783 -0.0427336692521739 0.0895434978391304 -0.0264668968652174 -0.0609177195869565 -0.0653239980021739 0.0235049348717391 0.150510001156522 -0.402121221521739 -0.332249174152174 0.0793321823326087 0.234833312645652 -0.00701472271717392 0.00639406888695652 -0.451614324565217 -0.212787743043478 -0.386695904413043 -0.0985623112521739 -0.178856167345652 -0.420631474130435 -0.212767364326087 -0.0548123387391304 0.110212109891304 0.0410165249913043 0.078615024478587 0.0415244209043478 0.113540447665217 0.0658769890173913 5
12 4 0.275007224901961 -0.0157892988523529 -0.106307228960784 0.926228975490196 0.0830509010823529 0.0885640696078431 0.0771277656078431 0.0105990504054902 -0.0020457599227451 -0.0424159182941176 -0.0751980398235294 0.0728462158235294 -0.0941023489803922 -0.0387477474705882 -0.0515634091411765 -0.97966614372549 -0.942768016862745 -0.954626628823529 0.0326699716633333 0.00241516259019608 -0.0226159354313725 -0.977109887058824 -0.964236191372549 -0.975551564117647 0.138129939916471 -0.098733235372549 -0.0568306535470588 -0.968528985294118 -0.963725248823529 -0.955718183921569 -0.0625086985784314 -0.1941602972 -0.080845100272549 0.00487835794117647 0.255191492990196 -0.111982191447059 0.161268230154706 2
12 5 0.277405834918033 -0.0169002543196721 -0.105526999754098 0.957317821803279 -0.21886535557377 -0.0395382767304918 0.0744631761967213 0.0100480041062295 -0.00788131384131148 -0.0300030427426229 -0.0700083750360656 0.074256819 -0.0976380412377049 -0.0409520826508197 -0.0482863736885246 -0.976469472295082 -0.932775677704918 -0.947178200163934 0.0636237568327869 -0.0493281733262295 0.0798244568180328 -0.971971634098361 -0.95329178 -0.971122527868852 0.230672593114754 -0.174967084639344 0.0113820599131148 -0.890292711147541 -0.948251856721312 -0.95260195295082 -0.241064349721311 -0.143868272885738 -0.130538981132787 0.0468988697540984 0.176598692655738 -0.261496565898361 0.0162815453606557 3
12 6 0.260113433 -0.0175203917146667 -0.108160125666667 -0.3785920653 0.8033788345 0.2750431984 0.0854295393833333 0.00774408308 -0.0043714837772 -0.0146546807316667 -0.0835537350333333 0.14519184795 -0.0990402297166667 -0.0410675310833333 -0.0678909002816667 -0.956248487666667 -0.951265971 -0.954724801666667 -0.235607185033333 0.19137270056 0.171474000866667 -0.968742758833333 -0.963223332 -0.967149695166667 0.083907082125 -0.017661749435 0.0239504464626667 -0.9566538865 -0.95256172 -0.9456732415 0.010569757505 -0.0199866541433333 0.0419799361083333 0.0818083852738333 0.15706511695 0.00220615496116666 0.022700424095 1
13 1 0.275883130350877 -0.0185660651947368 -0.111431456192982 0.910855709298246 -0.283658580877193 -0.131299718666667 0.0809590227198246 0.00308364501403509 0.00597249011754386 -0.0174207634701754 -0.0798472502663158 0.0784205641252632 -0.0966598593263158 -0.0319849271912281 -0.0636693233473684 -0.335030121052632 0.0955150666694737 -0.246851507561404 -0.231462709105263 0.0194304158877193 0.152160966852632 -0.290460801694737 -0.0439195137368421 -0.342263716894737 -0.190905932631579 -0.447119510526316 -0.204509715375614 -0.192856474047368 -0.256213554508772 -0.276607954736842 -0.0229089170754386 0.0741273597017544 0.126014216489474 0.253532325631579 0.118031208750877 0.302576933403509 0.229037956496491 4
13 2 0.258203939581818 -0.0277392253910909 -0.125767265890909 0.847634313454545 -0.357404501636364 -0.207507170584727 0.0692442067545455 -0.00128009758363636 -0.0254126299290909 -0.13829376226 0.00381966911090909 0.116679563256364 -0.0664817176345455 -0.0453051954036364 -0.0661653916327273 -0.382460736363636 -0.0636564765818182 -0.404785239945455 -0.480080060363636 -0.247165637745455 -0.285177288672727 -0.506212135636364 -0.368996179072727 -0.631496434363636 -0.323344232581818 -0.586022409090909 -0.504002904418182 -0.482113007636364 -0.492176104727273 -0.255338945927273 -0.211194498501818 -0.293383223927273 -0.240720823 -0.15090472406 -0.0278380090472727 -0.104131147823636 0.107301253870909 6
13 3 0.294907553404255 -0.0143723839108511 -0.101993941531915 0.941875619787234 -0.211555112553191 -0.0950820341687234 0.101704538333298 -0.00751868156382979 -0.0252977670276596 -0.122672201757447 -0.0237205719148936 0.111284239655957 -0.0647199842553191 -0.0669414080765958 -0.0512020476 -0.0726602663212766 -0.0364535247659574 -0.151178724793617 -0.385554490319149 -0.014212010202766 0.120050767521277 -0.11485155627234 -0.207812348246809 -0.276138039897872 -0.346608657340426 -0.45664123893617 -0.304013848034043 -0.319677124659574 -0.133828886725532 -0.212906662531915 -0.174691860038298 0.0665268394489362 -0.034630804087234 0.0821411398170213 0.0266434248106383 0.257421061128511 0.207435719 5
13 4 0.274328499591837 -0.00587732936326531 -0.0972465110836735 0.92557651244898 0.101769752489796 0.0757773858163265 0.0752865881142857 -0.00112344092891837 -0.0232397245106122 -0.0355124856836735 -0.0902687401836735 0.0823432026610204 -0.095919848877551 -0.041036688077551 -0.0466121595938776 -0.990135477755102 -0.959673916122449 -0.956183063510204 -0.00935147348163265 0.0253459476734694 0.154652093530612 -0.992678212653061 -0.983914101836735 -0.985261204693878 0.264214260326531 -0.00193284292653061 0.0921106028122449 -0.983218202857143 -0.982456053877551 -0.968384415510204 0.100550894587755 -0.106178686469388 0.013649216527551 0.150538936606122 0.360646362877551 0.00767543343469388 0.191102234 2
